Iteration,VPR 1.1,VPR 1.0,VPR 0.95,VPR 0.9,VPR 0.85,VPR 0.8,Resol 1.1,Resol 1.0,Resol 0.95,Resol 0.9,Resol 0.85,Resol 0.8
347,0.325,0.398,0.470,0.669,0.814,0.844,86.7,86.7,91.1,62.2,33.3,31.7
348,0.324,0.398,0.469,0.669,0.809,0.844,86.7,86.7,91.1,62.2,34.9,31.7
349,0.324,0.397,0.469,0.668,0.809,0.844,86.7,86.7,91.1,62.2,34.9,31.7
35,0.786,0.891,0.920,0.962,0.969,0.975,33.3,0.0,0.0,0.0,1.6,0.0
350,0.324,0.397,0.468,0.668,0.809,0.844,86.7,86.7,91.1,62.2,34.9,31.7
351,0.323,0.396,0.467,0.667,0.808,0.843,86.7,86.7,91.1,62.2,34.9,31.7
352,0.323,0.396,0.467,0.667,0.808,0.843,86.7,86.7,91.1,62.2,34.9,31.7
353,0.323,0.396,0.466,0.666,0.808,0.843,86.7,86.7,91.1,62.2,34.9,31.7
354,0.322,0.395,0.465,0.666,0.807,0.843,86.7,86.7,91.1,62.2,34.9,31.7
355,0.322,0.395,0.465,0.665,0.805,0.843,86.7,86.7,91.1,62.2,34.9,31.7
356,0.322,0.394,0.464,0.665,0.805,0.842,86.7,86.7,91.1,62.2,34.9,31.7
357,0.322,0.394,0.463,0.664,0.805,0.842,86.7,86.7,91.1,62.2,34.9,31.7
358,0.321,0.393,0.463,0.664,0.805,0.842,86.7,86.7,91.1,62.2,34.9,31.7
359,0.321,0.393,0.462,0.663,0.804,0.842,86.7,86.7,91.1,62.2,34.9,31.7
36,0.781,0.887,0.917,0.960,0.968,0.974,36.7,0.0,0.0,0.0,1.6,0.0
360,0.321,0.392,0.462,0.663,0.804,0.842,86.7,86.7,91.1,62.2,34.9,31.7
361,0.320,0.392,0.461,0.662,0.804,0.842,86.7,86.7,91.1,62.2,34.9,31.7
362,0.320,0.392,0.460,0.662,0.804,0.841,86.7,86.7,91.1,62.2,34.9,31.7
363,0.320,0.391,0.460,0.662,0.803,0.841,86.7,86.7,91.1,62.2,34.9,31.7
364,0.320,0.391,0.459,0.661,0.803,0.841,86.7,86.7,91.1,62.2,34.9,31.7
365,0.319,0.390,0.458,0.661,0.803,0.841,86.7,86.7,91.1,62.2,34.9,31.7
366,0.319,0.390,0.458,0.660,0.802,0.841,86.7,86.7,91.1,62.2,34.9,31.7
367,0.319,0.389,0.457,0.660,0.802,0.841,86.7,86.7,91.1,62.2,34.9,31.7
368,0.319,0.389,0.457,0.659,0.802,0.840,86.7,86.7,91.1,62.2,34.9,31.7
369,0.318,0.389,0.456,0.659,0.802,0.840,86.7,86.7,91.1,62.2,34.9,31.7
37,0.776,0.883,0.911,0.959,0.967,0.973,36.7,3.3,0.0,0.0,1.6,0.0
370,0.318,0.388,0.455,0.658,0.801,0.840,86.7,86.7,91.1,62.2,34.9,31.7
371,0.318,0.388,0.455,0.658,0.801,0.840,86.7,86.7,91.1,62.2,34.9,31.7
372,0.317,0.387,0.454,0.657,0.801,0.840,86.7,86.7,91.1,62.2,34.9,31.7
373,0.317,0.387,0.454,0.657,0.801,0.840,86.7,86.7,91.1,62.2,34.9,31.7
374,0.317,0.387,0.453,0.657,0.800,0.839,86.7,86.7,91.1,62.2,34.9,31.7
375,0.317,0.386,0.452,0.656,0.800,0.839,86.7,86.7,91.1,62.2,34.9,31.7
376,0.316,0.386,0.452,0.656,0.800,0.839,86.7,86.7,91.1,62.2,34.9,31.7
377,0.316,0.385,0.451,0.656,0.799,0.839,86.7,86.7,93.3,62.2,34.9,31.7
378,0.316,0.385,0.451,0.655,0.799,0.839,86.7,86.7,93.3,62.2,34.9,31.7
379,0.316,0.385,0.450,0.655,0.799,0.839,86.7,86.7,93.3,62.2,34.9,31.7
38,0.765,0.878,0.909,0.957,0.966,0.971,40.0,3.3,0.0,0.0,1.6,0.0
380,0.315,0.384,0.449,0.654,0.799,0.838,86.7,86.7,93.3,62.2,34.9,31.7
381,0.315,0.384,0.449,0.654,0.798,0.838,86.7,86.7,93.3,62.2,34.9,31.7
382,0.315,0.383,0.448,0.654,0.798,0.838,86.7,86.7,93.3,62.2,34.9,33.3
383,0.314,0.383,0.448,0.653,0.798,0.838,86.7,86.7,93.3,62.2,34.9,33.3
384,0.314,0.383,0.447,0.653,0.798,0.838,86.7,86.7,93.3,62.2,34.9,33.3
385,0.314,0.382,0.447,0.652,0.797,0.838,86.7,86.7,93.3,62.2,34.9,33.3
386,0.314,0.382,0.446,0.652,0.797,0.838,86.7,86.7,93.3,64.4,34.9,33.3
387,0.308,0.381,0.445,0.652,0.797,0.838,86.7,86.7,93.3,64.4,34.9,33.3
388,0.308,0.381,0.445,0.651,0.797,0.838,86.7,86.7,93.3,64.4,34.9,33.3
389,0.308,0.381,0.444,0.651,0.796,0.837,86.7,86.7,93.3,64.4,34.9,33.3
39,0.759,0.874,0.906,0.956,0.965,0.970,43.3,6.7,0.0,0.0,1.6,0.0
390,0.308,0.380,0.444,0.650,0.796,0.837,86.7,86.7,93.3,64.4,34.9,33.3
391,0.307,0.380,0.443,0.650,0.796,0.837,86.7,86.7,93.3,64.4,34.9,33.3
392,0.307,0.379,0.443,0.649,0.796,0.837,86.7,86.7,93.3,64.4,34.9,33.3
393,0.307,0.379,0.442,0.649,0.795,0.837,86.7,86.7,93.3,64.4,34.9,33.3
394,0.307,0.379,0.441,0.649,0.795,0.837,86.7,86.7,93.3,64.4,34.9,33.3
395,0.306,0.378,0.441,0.648,0.795,0.837,86.7,86.7,93.3,64.4,34.9,33.3
396,0.306,0.378,0.440,0.648,0.795,0.837,86.7,86.7,93.3,64.4,34.9,33.3
397,0.306,0.378,0.440,0.647,0.794,0.837,86.7,86.7,93.3,64.4,34.9,33.3
398,0.280,0.377,0.439,0.647,0.794,0.837,90.0,86.7,93.3,64.4,34.9,33.3
399,0.279,0.377,0.439,0.647,0.794,0.836,90.0,86.7,93.3,64.4,34.9,33.3
4,0.997,1.000,0.999,1.000,1.000,1.000,0.0,0.0,0.0,0.0,0.0,0.0
40,0.754,0.869,0.903,0.951,0.965,0.969,53.3,6.7,0.0,0.0,1.6,0.0
400,0.279,0.376,0.438,0.646,0.794,0.836,90.0,86.7,93.3,64.4,34.9,33.3
401,0.279,0.376,0.438,0.646,0.793,0.836,90.0,86.7,93.3,64.4,34.9,33.3
402,0.279,0.376,0.437,0.645,0.793,0.836,90.0,86.7,93.3,64.4,34.9,33.3
403,0.278,0.375,0.437,0.645,0.793,0.836,90.0,86.7,93.3,64.4,34.9,33.3
404,0.278,0.375,0.436,0.644,0.793,0.836,90.0,86.7,93.3,64.4,34.9,33.3
405,0.278,0.375,0.435,0.644,0.792,0.836,90.0,86.7,93.3,64.4,34.9,33.3
406,0.278,0.374,0.435,0.644,0.785,0.835,90.0,86.7,93.3,64.4,36.5,33.3
407,0.277,0.374,0.434,0.643,0.785,0.835,90.0,86.7,93.3,64.4,36.5,33.3
408,0.277,0.374,0.434,0.643,0.785,0.835,90.0,86.7,93.3,64.4,36.5,33.3
409,0.277,0.373,0.433,0.642,0.784,0.835,90.0,86.7,93.3,64.4,36.5,33.3
41,0.749,0.863,0.901,0.949,0.964,0.969,53.3,6.7,0.0,0.0,1.6,0.0
410,0.277,0.373,0.433,0.642,0.784,0.835,90.0,86.7,93.3,64.4,36.5,33.3
411,0.277,0.373,0.432,0.642,0.784,0.835,90.0,86.7,93.3,64.4,36.5,33.3
412,0.276,0.372,0.432,0.641,0.784,0.835,90.0,86.7,93.3,64.4,36.5,33.3
413,0.276,0.372,0.431,0.641,0.783,0.834,90.0,86.7,93.3,64.4,36.5,33.3
414,0.276,0.371,0.431,0.640,0.783,0.834,90.0,86.7,93.3,64.4,36.5,33.3
415,0.276,0.371,0.430,0.640,0.783,0.834,90.0,86.7,93.3,64.4,36.5,33.3
416,0.275,0.371,0.430,0.640,0.783,0.834,90.0,86.7,93.3,64.4,36.5,33.3
417,0.275,0.370,0.429,0.639,0.782,0.834,90.0,86.7,93.3,64.4,36.5,33.3
418,0.275,0.370,0.429,0.639,0.771,0.834,90.0,86.7,93.3,64.4,38.1,33.3
419,0.275,0.370,0.428,0.638,0.770,0.834,90.0,86.7,93.3,64.4,38.1,33.3
42,0.745,0.859,0.898,0.947,0.964,0.967,53.3,10.0,0.0,0.0,1.6,0.0
420,0.275,0.369,0.428,0.638,0.770,0.833,90.0,86.7,93.3,64.4,38.1,33.3
421,0.274,0.369,0.427,0.638,0.770,0.833,90.0,86.7,93.3,64.4,38.1,33.3
422,0.274,0.369,0.427,0.637,0.768,0.833,90.0,86.7,93.3,64.4,39.7,33.3
423,0.274,0.368,0.426,0.637,0.767,0.833,90.0,86.7,93.3,64.4,39.7,33.3
424,0.274,0.368,0.426,0.637,0.767,0.833,90.0,86.7,93.3,66.7,39.7,33.3
425,0.273,0.368,0.425,0.636,0.766,0.833,90.0,86.7,93.3,66.7,39.7,33.3
426,0.273,0.367,0.425,0.636,0.765,0.833,90.0,86.7,93.3,66.7,39.7,33.3
427,0.273,0.367,0.424,0.635,0.765,0.832,90.0,86.7,93.3,66.7,39.7,33.3
428,0.273,0.367,0.424,0.635,0.765,0.832,90.0,86.7,93.3,66.7,39.7,33.3
429,0.273,0.366,0.423,0.635,0.764,0.832,90.0,86.7,93.3,66.7,39.7,33.3
43,0.740,0.856,0.896,0.945,0.963,0.967,53.3,6.7,2.2,0.0,1.6,0.0
430,0.272,0.366,0.423,0.634,0.764,0.832,90.0,86.7,93.3,66.7,39.7,33.3
431,0.272,0.366,0.422,0.635,0.764,0.832,90.0,86.7,93.3,66.7,39.7,33.3
432,0.272,0.366,0.422,0.635,0.764,0.832,90.0,86.7,93.3,66.7,39.7,33.3
433,0.272,0.365,0.421,0.635,0.763,0.832,90.0,86.7,93.3,66.7,39.7,33.3
434,0.272,0.365,0.421,0.634,0.763,0.832,90.0,86.7,93.3,66.7,39.7,33.3
435,0.271,0.365,0.420,0.634,0.763,0.831,90.0,86.7,93.3,66.7,39.7,33.3
436,0.271,0.364,0.420,0.633,0.763,0.831,90.0,86.7,93.3,66.7,39.7,33.3
437,0.271,0.364,0.419,0.633,0.762,0.831,90.0,86.7,93.3,66.7,39.7,33.3
438,0.271,0.364,0.419,0.633,0.762,0.831,90.0,86.7,93.3,66.7,39.7,33.3
439,0.271,0.363,0.418,0.632,0.762,0.831,90.0,86.7,93.3,66.7,39.7,33.3
44,0.735,0.852,0.894,0.943,0.963,0.966,56.7,6.7,2.2,0.0,1.6,0.0
440,0.270,0.363,0.418,0.632,0.762,0.831,90.0,86.7,93.3,66.7,39.7,33.3
441,0.270,0.363,0.417,0.632,0.762,0.831,90.0,86.7,93.3,66.7,39.7,33.3
442,0.270,0.362,0.417,0.631,0.761,0.830,90.0,86.7,95.6,66.7,39.7,33.3
443,0.270,0.362,0.416,0.631,0.762,0.830,90.0,86.7,95.6,66.7,39.7,33.3
444,0.270,0.362,0.416,0.631,0.762,0.830,90.0,86.7,95.6,66.7,39.7,33.3
445,0.269,0.361,0.415,0.630,0.762,0.830,90.0,86.7,95.6,66.7,39.7,33.3
446,0.269,0.361,0.415,0.627,0.761,0.830,90.0,86.7,95.6,68.9,39.7,33.3
447,0.274,0.361,0.414,0.627,0.761,0.830,86.7,86.7,95.6,68.9,39.7,33.3
448,0.274,0.361,0.414,0.626,0.761,0.830,86.7,86.7,95.6,68.9,39.7,33.3
449,0.274,0.360,0.414,0.626,0.761,0.829,86.7,86.7,95.6,68.9,39.7,33.3
45,0.730,0.849,0.890,0.942,0.962,0.965,56.7,13.3,2.2,0.0,1.6,0.0
450,0.274,0.360,0.413,0.626,0.761,0.829,86.7,86.7,95.6,68.9,39.7,33.3
451,0.273,0.360,0.413,0.625,0.760,0.829,86.7,86.7,95.6,68.9,39.7,33.3
452,0.273,0.359,0.412,0.625,0.760,0.829,86.7,86.7,95.6,68.9,39.7,33.3
453,0.273,0.359,0.412,0.624,0.760,0.829,86.7,86.7,95.6,68.9,39.7,33.3
454,0.273,0.359,0.411,0.624,0.760,0.829,86.7,86.7,95.6,68.9,39.7,33.3
455,0.273,0.358,0.411,0.624,0.759,0.829,86.7,86.7,95.6,68.9,39.7,33.3
456,0.258,0.358,0.410,0.623,0.759,0.829,90.0,86.7,95.6,68.9,39.7,33.3
457,0.258,0.358,0.410,0.623,0.759,0.828,90.0,86.7,95.6,68.9,39.7,33.3
458,0.258,0.358,0.409,0.623,0.759,0.828,90.0,86.7,95.6,68.9,39.7,33.3
459,0.258,0.357,0.409,0.622,0.759,0.828,90.0,86.7,95.6,68.9,39.7,33.3
46,0.726,0.844,0.887,0.940,0.962,0.963,60.0,13.3,2.2,0.0,1.6,0.0
460,0.258,0.357,0.408,0.622,0.758,0.828,90.0,86.7,95.6,68.9,39.7,33.3
461,0.258,0.357,0.408,0.622,0.758,0.828,90.0,86.7,95.6,68.9,39.7,33.3
462,0.257,0.356,0.408,0.621,0.758,0.828,90.0,86.7,95.6,68.9,39.7,33.3
463,0.257,0.356,0.407,0.621,0.758,0.828,90.0,86.7,95.6,68.9,39.7,33.3
464,0.257,0.356,0.407,0.621,0.757,0.827,90.0,86.7,95.6,68.9,39.7,33.3
465,0.257,0.356,0.406,0.620,0.757,0.827,90.0,86.7,95.6,68.9,39.7,33.3
466,0.257,0.355,0.406,0.620,0.757,0.827,90.0,86.7,95.6,68.9,39.7,33.3
467,0.256,0.355,0.405,0.619,0.757,0.827,90.0,86.7,95.6,68.9,39.7,33.3
468,0.256,0.357,0.405,0.619,0.757,0.827,90.0,86.7,95.6,68.9,39.7,33.3
469,0.256,0.357,0.404,0.619,0.756,0.827,90.0,86.7,95.6,68.9,39.7,33.3
47,0.721,0.840,0.885,0.938,0.961,0.961,60.0,20.0,2.2,0.0,1.6,0.0
470,0.256,0.356,0.404,0.618,0.756,0.827,90.0,86.7,95.6,68.9,39.7,33.3
471,0.256,0.356,0.404,0.618,0.756,0.827,90.0,86.7,95.6,68.9,39.7,33.3
472,0.256,0.356,0.403,0.618,0.756,0.826,90.0,86.7,95.6,68.9,39.7,33.3
473,0.255,0.356,0.403,0.617,0.755,0.826,90.0,86.7,95.6,68.9,39.7,33.3
474,0.255,0.355,0.402,0.617,0.755,0.826,90.0,86.7,95.6,68.9,39.7,33.3
475,0.255,0.355,0.402,0.617,0.755,0.826,90.0,86.7,95.6,68.9,39.7,33.3
476,0.255,0.355,0.401,0.616,0.755,0.826,90.0,86.7,95.6,68.9,39.7,33.3
477,0.255,0.355,0.401,0.616,0.755,0.826,90.0,86.7,95.6,68.9,39.7,33.3
478,0.254,0.354,0.401,0.616,0.754,0.826,90.0,86.7,95.6,68.9,39.7,33.3
479,0.254,0.354,0.400,0.615,0.754,0.826,90.0,86.7,95.6,68.9,39.7,33.3
48,0.709,0.836,0.880,0.936,0.961,0.960,60.0,20.0,2.2,0.0,1.6,0.0
480,0.254,0.354,0.400,0.615,0.754,0.825,90.0,86.7,95.6,68.9,39.7,33.3
481,0.254,0.353,0.399,0.615,0.754,0.825,90.0,86.7,95.6,68.9,39.7,33.3
482,0.254,0.353,0.399,0.614,0.754,0.825,90.0,86.7,95.6,68.9,39.7,33.3
483,0.254,0.353,0.398,0.614,0.753,0.825,90.0,86.7,95.6,68.9,39.7,33.3
484,0.253,0.353,0.398,0.614,0.753,0.825,90.0,86.7,95.6,68.9,39.7,33.3
485,0.253,0.352,0.398,0.613,0.753,0.825,90.0,86.7,95.6,68.9,39.7,33.3
486,0.253,0.352,0.397,0.613,0.753,0.825,90.0,86.7,95.6,68.9,39.7,33.3
487,0.253,0.352,0.397,0.613,0.752,0.825,90.0,86.7,95.6,68.9,39.7,33.3
488,0.253,0.352,0.396,0.612,0.752,0.824,90.0,86.7,95.6,68.9,39.7,33.3
489,0.253,0.351,0.396,0.610,0.752,0.824,90.0,86.7,95.6,68.9,39.7,33.3
49,0.705,0.833,0.878,0.935,0.960,0.959,63.3,23.3,4.4,0.0,1.6,0.0
490,0.252,0.351,0.396,0.610,0.752,0.824,90.0,86.7,95.6,68.9,39.7,33.3
491,0.252,0.351,0.395,0.610,0.752,0.824,90.0,86.7,95.6,68.9,39.7,33.3
492,0.252,0.351,0.395,0.609,0.751,0.824,90.0,86.7,95.6,68.9,39.7,33.3
493,0.252,0.350,0.394,0.609,0.751,0.824,90.0,86.7,95.6,68.9,39.7,33.3
494,0.252,0.350,0.394,0.609,0.751,0.824,90.0,86.7,95.6,68.9,39.7,33.3
495,0.252,0.350,0.394,0.608,0.751,0.824,90.0,86.7,95.6,68.9,39.7,33.3
496,0.251,0.350,0.393,0.608,0.751,0.823,90.0,86.7,95.6,68.9,39.7,33.3
497,0.251,0.349,0.393,0.608,0.750,0.823,90.0,86.7,95.6,68.9,39.7,33.3
498,0.251,0.349,0.392,0.607,0.750,0.823,90.0,86.7,95.6,68.9,39.7,33.3
499,0.251,0.349,0.392,0.607,0.750,0.823,90.0,86.7,95.6,68.9,39.7,33.3
5,0.994,0.999,0.998,1.000,0.999,1.000,0.0,0.0,0.0,0.0,0.0,0.0
50,0.701,0.829,0.875,0.933,0.960,0.958,63.3,23.3,4.4,0.0,1.6,0.0
500,0.251,0.349,0.392,0.607,0.750,0.823,90.0,86.7,95.6,68.9,39.7,33.3
51,0.696,0.826,0.873,0.931,0.959,0.956,66.7,30.0,4.4,0.0,1.6,0.0
52,0.692,0.822,0.871,0.930,0.958,0.955,66.7,30.0,4.4,0.0,1.6,0.0
53,0.680,0.819,0.868,0.929,0.958,0.954,66.7,33.3,8.9,0.0,1.6,0.0
54,0.676,0.815,0.866,0.927,0.957,0.952,70.0,33.3,8.9,0.0,1.6,0.0
55,0.672,0.812,0.865,0.924,0.957,0.951,70.0,33.3,8.9,0.0,1.6,0.0
56,0.669,0.803,0.863,0.923,0.956,0.950,70.0,36.7,11.1,0.0,1.6,0.0
57,0.665,0.799,0.860,0.921,0.955,0.949,73.3,40.0,11.1,0.0,1.6,0.0
58,0.659,0.797,0.858,0.918,0.955,0.948,73.3,40.0,17.8,0.0,1.6,0.0
59,0.655,0.795,0.856,0.917,0.954,0.947,73.3,43.3,20.0,0.0,1.6,0.0
6,0.990,0.998,0.996,1.000,0.998,0.999,0.0,0.0,0.0,0.0,0.0,0.0
60,0.651,0.792,0.854,0.915,0.954,0.946,73.3,43.3,20.0,0.0,1.6,0.0
61,0.648,0.789,0.851,0.913,0.953,0.945,73.3,46.7,20.0,0.0,1.6,0.0
62,0.644,0.786,0.849,0.912,0.953,0.945,73.3,46.7,20.0,0.0,1.6,0.0
63,0.641,0.782,0.847,0.911,0.952,0.944,73.3,46.7,20.0,0.0,1.6,0.0
64,0.638,0.779,0.845,0.910,0.952,0.942,76.7,50.0,20.0,0.0,1.6,0.0
65,0.634,0.778,0.843,0.908,0.951,0.942,76.7,50.0,20.0,0.0,1.6,0.0
66,0.631,0.777,0.840,0.907,0.950,0.941,76.7,46.7,20.0,0.0,1.6,0.0
67,0.628,0.774,0.838,0.906,0.950,0.940,76.7,46.7,22.2,2.2,1.6,0.0
68,0.625,0.771,0.836,0.904,0.949,0.940,76.7,53.3,22.2,4.4,1.6,0.0
69,0.622,0.768,0.834,0.903,0.948,0.939,76.7,53.3,22.2,4.4,1.6,0.0
7,0.985,0.998,0.994,0.999,0.997,0.999,0.0,0.0,0.0,0.0,0.0,0.0
70,0.619,0.765,0.832,0.902,0.947,0.938,76.7,53.3,22.2,4.4,1.6,0.0
71,0.616,0.762,0.829,0.900,0.947,0.938,76.7,53.3,22.2,4.4,1.6,0.0
72,0.613,0.759,0.827,0.899,0.946,0.938,76.7,53.3,22.2,4.4,1.6,0.0
73,0.610,0.757,0.825,0.898,0.946,0.938,76.7,53.3,24.4,6.7,1.6,1.6
74,0.607,0.754,0.823,0.896,0.945,0.937,76.7,56.7,24.4,8.9,1.6,1.6
75,0.604,0.751,0.821,0.894,0.944,0.936,76.7,56.7,24.4,8.9,1.6,1.6
76,0.591,0.748,0.817,0.892,0.943,0.935,76.7,56.7,24.4,8.9,1.6,1.6
77,0.589,0.746,0.814,0.891,0.941,0.934,76.7,60.0,24.4,8.9,4.8,1.6
78,0.586,0.743,0.812,0.890,0.940,0.933,76.7,60.0,24.4,8.9,4.8,1.6
79,0.583,0.740,0.810,0.888,0.939,0.933,76.7,60.0,24.4,8.9,4.8,1.6
8,0.979,0.995,0.993,0.998,0.996,0.998,0.0,0.0,0.0,0.0,0.0,0.0
80,0.581,0.735,0.808,0.887,0.939,0.932,76.7,63.3,24.4,11.1,4.8,1.6
81,0.578,0.736,0.806,0.886,0.938,0.931,76.7,60.0,24.4,11.1,4.8,1.6
82,0.562,0.734,0.804,0.884,0.938,0.931,80.0,60.0,26.7,13.3,4.8,1.6
83,0.559,0.731,0.800,0.882,0.937,0.930,80.0,60.0,26.7,13.3,4.8,1.6
84,0.557,0.729,0.798,0.881,0.936,0.929,80.0,60.0,26.7,13.3,4.8,1.6
85,0.554,0.726,0.796,0.879,0.936,0.928,80.0,60.0,31.1,13.3,4.8,1.6
86,0.552,0.724,0.794,0.877,0.935,0.928,83.3,60.0,33.3,13.3,4.8,1.6
87,0.550,0.721,0.792,0.876,0.934,0.927,83.3,63.3,33.3,13.3,4.8,1.6
88,0.548,0.719,0.790,0.875,0.934,0.926,83.3,63.3,35.6,13.3,4.8,1.6
89,0.545,0.717,0.788,0.874,0.933,0.926,83.3,63.3,40.0,13.3,6.3,1.6
9,0.975,0.993,0.991,0.997,0.995,0.998,0.0,0.0,0.0,0.0,0.0,0.0
90,0.543,0.714,0.784,0.873,0.933,0.925,83.3,63.3,40.0,13.3,6.3,1.6
91,0.541,0.712,0.782,0.872,0.932,0.924,83.3,63.3,42.2,13.3,6.3,1.6
92,0.539,0.710,0.780,0.871,0.931,0.924,83.3,63.3,42.2,13.3,6.3,1.6
93,0.537,0.707,0.778,0.870,0.931,0.923,83.3,63.3,42.2,13.3,6.3,3.2
94,0.535,0.705,0.777,0.868,0.930,0.922,83.3,63.3,46.7,13.3,6.3,3.2
95,0.533,0.703,0.775,0.867,0.929,0.922,83.3,63.3,48.9,13.3,6.3,3.2
96,0.531,0.701,0.773,0.866,0.929,0.921,83.3,63.3,48.9,13.3,7.9,3.2
97,0.529,0.698,0.768,0.865,0.928,0.920,83.3,63.3,51.1,13.3,7.9,4.8
98,0.527,0.696,0.766,0.863,0.928,0.919,83.3,63.3,51.1,13.3,7.9,4.8
99,0.525,0.694,0.764,0.862,0.927,0.919,83.3,63.3,51.1,13.3,7.9,4.8
